age,income,employment_duration_years,existing_loan_balance,credit_inquiries_last_6m,num_credit_cards,employment_type,marital_status,property_area,payment_status_code,high_risk_flag,approved
67,60009.2,25,414.31,6,2,Self-employed,Married,Urban,C1,0,0
26,36302.43,0,17886.75,2,1,Unemployed,Married,Semiurban,C0,0,1
56,67223.39,2,19214.76,2,4,Student,Single,Rural,C2,0,0
46,28386.69,1,0.0,11,6,Salaried,Married,Rural,C4,1,0
21,39319.24,12,14452.09,4,0,Salaried,Married,Semiurban,C1,0,0
66,46232.55,22,10353.97,9,5,Salaried,Married,Semiurban,C4,1,0
64,86098.48,20,19625.48,2,6,Self-employed,Married,Urban,C1,0,1
48,55934.73,6,23638.86,11,6,Unemployed,Married,Urban,C3,1,0
55,53803.34,20,18684.29,8,4,Self-employed,Married,Urban,C2,0,1
39,113867.31,20,7755.29,10,2,Salaried,Single,Rural,C0,0,1
60,73811.56,5,25066.62,6,1,Student,Married,Urban,C4,1,0
41,73474.86,23,0.0,10,6,Salaried,Single,Rural,C4,1,1
70,55757.48,13,0.0,4,2,Salaried,Divorced,Urban,C0,0,1
21,50090.71,1,0.0,5,2,Self-employed,Single,Semiurban,C2,0,1
27,12000.0,12,11018.03,0,5,Salaried,Single,Rural,C0,0,0
69,89218.51,23,498.35,2,5,Self-employed,Single,Rural,C0,0,1
33,76207.74,21,17568.56,9,5,Self-employed,Married,Urban,C0,0,1
34,60520.85,8,0.0,3,6,Salaried,Single,Rural,C1,0,0
59,61569.33,23,2939.5,1,6,Salaried,Married,Urban,C0,0,1
28,83403.61,12,18583.78,3,1,Salaried,Married,Rural,C0,0,1
45,26132.25,14,0.0,4,1,Self-employed,Single,Urban,C4,1,0
33,50252.97,2,17729.59,8,1,Salaried,Married,Semiurban,C1,0,0
28,36592.43,30,4201.68,1,4,Salaried,Married,Semiurban,C3,1,1
69,109287.73,25,11540.68,0,4,Salaried,Married,Rural,C0,0,1
28,86891.39,6,20332.21,8,6,Self-employed,Single,Rural,C0,0,0
22,12000.0,17,25339.16,1,5,Salaried,Divorced,Urban,C2,0,0
53,27155.96,24,13294.89,5,5,Salaried,Single,Rural,C0,0,0
63,61691.36,15,603.86,8,0,Salaried,Married,Urban,C1,0,1
24,53188.99,6,5587.46,6,4,Salaried,Married,Urban,C5,1,0
55,31890.44,30,20917.38,1,5,Salaried,Single,Urban,C0,0,1
46,113619.06,8,0.0,8,6,Salaried,Single,Urban,C1,0,0
61,72813.5,10,9507.07,0,2,Self-employed,Married,Urban,C1,0,1
24,76870.41,11,6597.62,2,5,Salaried,Single,Semiurban,C0,0,1
69,47699.63,27,10552.94,1,2,Salaried,Single,Urban,C2,0,0
50,83056.85,15,0.0,6,1,Student,Single,Semiurban,C1,0,1
62,55489.18,22,0.0,8,2,Salaried,Married,Urban,C0,0,0
37,57916.42,27,19290.4,7,1,Salaried,Single,Semiurban,C1,0,1
67,80275.05,28,25497.84,1,6,Salaried,Married,Urban,C1,0,1
51,24275.06,26,0.0,4,1,Salaried,Divorced,Urban,C1,0,1
24,104925.7,28,17164.97,1,0,Salaried,Married,Semiurban,C4,1,1
66,69559.73,29,27164.56,4,4,Unemployed,Married,Rural,C2,0,1
60,97023.61,30,20342.75,2,4,Salaried,Married,Rural,C0,0,1
33,38114.51,19,6166.62,8,3,Self-employed,Single,Urban,C5,1,0
46,41920.87,4,0.0,9,1,Student,Single,Rural,C2,0,0
38,35952.49,3,13133.69,9,3,Salaried,Single,Semiurban,C0,0,0
46,71257.44,24,15468.99,2,6,Self-employed,Single,Rural,C0,0,1
69,66649.58,9,13341.31,0,0,Salaried,Single,Urban,C0,0,1
65,53389.7,24,9478.12,0,5,Salaried,Married,Urban,C0,0,1
29,39648.27,28,0.0,10,0,Unemployed,Single,Urban,C1,0,0
69,33335.09,19,17917.64,10,1,Salaried,Single,Rural,C0,0,0
41,63787.9,23,18591.96,2,6,Student,Married,Urban,C5,1,0
55,53360.33,8,14811.51,10,2,Self-employed,Single,Urban,C1,0,0
58,47859.83,13,13553.91,6,3,Salaried,Married,Semiurban,C0,0,0
43,103677.24,29,35509.49,2,2,Salaried,Single,Rural,C5,1,1
42,62941.86,25,3258.7,3,4,Self-employed,Married,Semiurban,C1,0,1
42,96751.07,6,29940.09,3,2,Salaried,Single,Semiurban,C0,0,0
63,51668.7,29,1723.66,9,3,Salaried,Single,Urban,C0,0,1
38,71119.41,15,27525.31,2,5,Salaried,Married,Rural,C2,0,1
32,63613.1,26,29267.15,2,3,Salaried,Married,Urban,C1,0,1
37,22559.44,16,7897.28,8,3,Student,Single,Urban,C1,0,0
28,100708.46,18,35253.48,3,5,Salaried,Single,Semiurban,C3,1,0
38,61621.16,5,18566.5,3,2,Salaried,Married,Urban,C2,0,0
24,83660.46,10,0.0,9,5,Self-employed,Single,Semiurban,C3,1,0
22,46199.28,22,6761.81,11,5,Self-employed,Married,Semiurban,C2,0,0
56,60878.89,26,27858.67,6,6,Unemployed,Married,Urban,C2,0,1
22,43328.69,2,24922.91,9,3,Unemployed,Married,Urban,C0,0,0
48,95899.96,2,0.0,10,3,Salaried,Married,Urban,C1,0,0
59,72785.23,21,10050.4,7,0,Salaried,Single,Urban,C1,0,1
56,74176.34,13,14849.32,9,0,Self-employed,Married,Rural,C1,0,1
41,98954.6,26,4893.54,0,0,Salaried,Married,Semiurban,C0,0,1
28,93908.53,2,45009.2,0,4,Self-employed,Married,Urban,C1,0,0
67,84133.56,10,15271.29,10,2,Salaried,Married,Urban,C0,0,0
62,29456.82,1,11134.63,1,2,Unemployed,Married,Rural,C1,0,0
50,47608.02,21,28671.91,8,4,Self-employed,Single,Rural,C0,0,0
22,39902.8,26,6887.01,5,2,Self-employed,Divorced,Rural,C4,1,0
19,83188.34,4,26103.99,9,0,Salaried,Divorced,Urban,C0,0,0
34,69266.3,10,0.0,7,3,Student,Single,Semiurban,C2,0,0
26,30237.19,26,5648.84,0,3,Self-employed,Married,Urban,C1,0,1
63,60281.39,1,26686.99,4,0,Unemployed,Married,Rural,C0,0,0
28,27647.19,29,33982.77,8,1,Unemployed,Divorced,Semiurban,C3,1,0
32,63671.09,27,1173.86,11,1,Salaried,Married,Semiurban,C4,1,0
69,23615.69,4,0.0,9,4,Salaried,Single,Urban,C2,0,0
61,78220.69,4,19944.25,10,1,Salaried,Married,Rural,C4,1,0
29,74449.07,21,3277.53,11,0,Self-employed,Single,Urban,C1,0,1
38,112698.71,0,8239.91,10,1,Self-employed,Married,Rural,C4,1,0
45,86196.83,15,24269.67,6,3,Salaried,Married,Urban,C3,1,1
53,54427.14,2,4382.57,4,5,Student,Married,Rural,C2,0,0
67,85451.75,16,0.0,6,0,Salaried,Single,Urban,C3,1,1
64,30058.4,10,0.0,9,6,Self-employed,Married,Semiurban,C2,0,0
69,40938.18,21,12139.38,5,2,Salaried,Married,Rural,C1,0,0
20,73328.56,27,0.0,9,2,Salaried,Single,Urban,C1,0,0
30,12000.0,15,7839.75,8,0,Salaried,Single,Urban,C1,0,0
47,64070.98,19,0.0,2,1,Self-employed,Single,Urban,C2,0,1
20,39493.42,18,34959.15,11,3,Self-employed,Married,Urban,C0,0,1
36,67532.68,30,42312.0,10,4,Salaried,Married,Semiurban,C2,0,0
26,38056.59,7,0.0,7,5,Salaried,Married,Urban,C1,0,0
67,75606.2,7,15594.62,2,3,Self-employed,Married,Urban,C0,0,1
21,65483.19,11,0.0,2,0,Salaried,Married,Urban,C0,0,0
25,100009.15,22,7669.58,10,2,Self-employed,Married,Urban,C0,0,1
28,65168.36,26,37248.57,0,5,Salaried,Single,Urban,C1,0,1
25,45783.93,8,5466.36,5,4,Unemployed,Single,Semiurban,C0,0,0
48,58827.85,3,7995.48,7,4,Self-employed,Single,Urban,C0,0,1
37,31394.09,18,0.0,2,3,Salaried,Married,Rural,C0,0,1
66,75153.43,18,28046.65,10,3,Self-employed,Married,Rural,C0,0,0
31,79746.26,11,0.0,6,6,Salaried,Married,Semiurban,C0,0,0
46,126729.9,5,5800.84,0,4,Unemployed,Married,Rural,C0,0,1
52,49454.1,26,11357.59,3,4,Self-employed,Married,Semiurban,C2,0,1
51,58305.14,26,2744.92,4,2,Salaried,Divorced,Semiurban,C2,0,1
60,50606.04,23,24089.64,2,3,Self-employed,Married,Urban,C4,1,1
28,70302.84,17,28828.38,11,4,Salaried,Single,Semiurban,C0,0,0
44,74542.26,8,0.0,4,6,Unemployed,Single,Urban,C0,0,0
60,63665.63,12,41308.81,6,5,Unemployed,Married,Semiurban,C0,0,0
63,92158.15,2,0.0,6,4,Self-employed,Married,Urban,C1,0,0
50,49575.51,7,30040.83,2,5,Salaried,Married,Semiurban,C0,0,1
52,89654.35,13,14097.59,6,0,Self-employed,Single,Semiurban,C0,0,1
63,78462.45,13,4948.18,4,1,Salaried,Married,Urban,C1,0,1
51,64699.25,2,6268.86,0,1,Salaried,Single,Urban,C0,0,0
68,57126.58,29,11530.82,4,4,Unemployed,Single,Rural,C1,0,1
24,125666.69,8,14917.85,7,5,Salaried,Married,Urban,C1,0,0
36,44574.78,15,0.0,1,1,Salaried,Married,Urban,C3,1,1
23,72448.33,14,8724.84,9,1,Salaried,Single,Urban,C0,0,0
22,46244.52,14,1210.58,7,3,Student,Single,Rural,C0,0,0
43,109640.52,26,0.0,3,6,Unemployed,Married,Semiurban,C1,0,1
29,87170.66,23,557.64,7,0,Salaried,Single,Semiurban,C0,0,1
39,48041.25,26,0.0,3,6,Salaried,Single,Rural,C0,0,1
41,77814.87,11,6117.83,7,1,Unemployed,Married,Semiurban,C1,0,1
50,71442.39,8,18054.65,1,1,Salaried,Married,Rural,C0,0,1
68,52084.38,13,13689.94,7,4,Student,Single,Semiurban,C0,0,0
63,83954.11,17,39640.83,0,5,Unemployed,Married,Rural,C2,0,0
38,74732.63,10,0.0,0,6,Self-employed,Married,Semiurban,C3,1,1
35,70392.47,14,18570.77,3,0,Salaried,Single,Urban,C0,0,0
58,63952.01,4,12089.88,2,0,Self-employed,Single,Urban,C1,0,1
24,75776.36,18,23419.38,5,3,Student,Single,Urban,C5,1,0
46,70734.69,22,22030.51,1,3,Salaried,Single,Semiurban,C0,0,1
40,66477.33,16,9690.12,2,1,Unemployed,Married,Rural,C2,0,1
27,48974.6,27,14417.12,1,4,Salaried,Married,Rural,C0,0,1
50,107344.16,30,1583.03,10,1,Student,Divorced,Rural,C4,1,1
34,38739.5,28,20591.52,8,6,Self-employed,Single,Semiurban,C0,0,1
27,75690.91,2,0.0,2,1,Salaried,Married,Rural,C0,0,1
52,56993.98,27,22875.57,1,4,Salaried,Married,Semiurban,C5,1,1
27,108988.68,10,11675.57,10,3,Salaried,Married,Urban,C2,0,0
53,42412.94,14,5181.13,8,0,Salaried,Married,Semiurban,C0,0,1
26,46618.42,12,8744.54,10,4,Unemployed,Married,Semiurban,C2,0,0
41,40754.55,8,9771.25,2,1,Salaried,Married,Urban,C3,1,0
60,73086.63,27,30162.25,4,3,Student,Divorced,Urban,C1,0,1
30,30673.73,19,57268.91,1,4,Salaried,Divorced,Urban,C0,0,1
58,53036.79,29,29078.19,5,0,Self-employed,Divorced,Urban,C0,0,0
56,12000.0,29,4085.44,1,1,Student,Single,Urban,C4,1,0
65,71010.53,13,20816.95,0,2,Self-employed,Single,Rural,C0,0,1
26,52494.63,22,21426.61,6,6,Unemployed,Single,Urban,C0,0,0
55,27798.58,15,0.0,11,1,Student,Married,Rural,C0,0,0
67,92140.24,15,0.0,7,6,Self-employed,Single,Urban,C0,0,0
58,32308.33,22,11114.07,9,3,Self-employed,Single,Rural,C1,0,0
27,84923.59,21,23307.91,9,6,Salaried,Married,Rural,C0,0,0
61,47473.98,28,0.0,11,5,Salaried,Single,Rural,C0,0,1
23,105039.28,23,1907.43,1,2,Salaried,Married,Semiurban,C0,0,1
49,83738.76,19,20017.12,3,3,Unemployed,Single,Semiurban,C0,0,1
44,39798.8,28,12584.13,7,5,Self-employed,Married,Urban,C0,0,1
46,42072.94,3,31827.83,9,0,Self-employed,Single,Semiurban,C0,0,0
45,80138.13,23,0.0,9,4,Unemployed,Married,Rural,C2,0,1
19,58440.55,12,44930.31,8,3,Salaried,Married,Urban,C0,0,1
44,60766.44,13,0.0,3,0,Student,Single,Urban,C0,0,0
67,96805.97,24,0.0,4,6,Salaried,Single,Rural,C1,0,1
41,46282.78,8,11175.22,0,1,Salaried,Married,Urban,C2,0,1
32,67282.34,27,0.0,3,6,Self-employed,Married,Semiurban,C2,0,1
70,88865.69,15,11457.42,1,1,Salaried,Single,Urban,C5,1,1
23,85227.94,10,10967.82,11,3,Self-employed,Married,Urban,C0,0,1
43,61009.68,10,9259.16,1,2,Self-employed,Single,Urban,C0,0,1
45,57777.35,13,206.25,4,6,Unemployed,Married,Semiurban,C0,0,1
43,21529.61,29,18057.19,10,6,Salaried,Married,Rural,C0,0,0
66,38593.88,3,7557.28,11,5,Salaried,Married,Rural,C5,1,0
40,72958.98,15,27451.31,4,5,Salaried,Single,Urban,C1,0,0
69,61552.95,25,9474.79,5,5,Salaried,Single,Urban,C2,0,0
21,66873.18,14,0.0,6,2,Salaried,Single,Rural,C5,1,1
56,90981.34,17,0.0,9,6,Salaried,Single,Urban,C3,1,0
49,35316.92,10,9590.47,9,3,Unemployed,Married,Urban,C1,0,0
30,59095.49,4,0.0,6,2,Unemployed,Married,Semiurban,C3,1,0
30,69717.77,19,0.0,4,1,Unemployed,Single,Rural,C1,0,1
56,47396.0,28,19384.4,4,4,Salaried,Single,Urban,C0,0,0
51,100786.93,16,0.0,7,1,Self-employed,Married,Urban,C1,0,1
50,87714.67,13,31770.71,10,4,Salaried,Married,Rural,C4,1,0
20,72253.33,4,14236.03,0,0,Salaried,Married,Rural,C2,0,1
49,109855.79,29,11386.2,9,4,Salaried,Single,Semiurban,C1,0,0
70,27527.62,26,0.0,5,4,Unemployed,Single,Semiurban,C3,1,0
18,64806.84,27,22701.21,1,3,Self-employed,Single,Rural,C1,0,0
42,74158.42,11,11959.33,1,4,Salaried,Married,Semiurban,C2,0,1
44,42136.12,19,2394.65,4,6,Self-employed,Married,Rural,C0,0,1
65,72517.86,13,14797.55,2,5,Student,Single,Semiurban,C0,0,1
32,37335.44,7,0.0,1,3,Salaried,Single,Urban,C0,0,1
43,82263.93,6,0.0,3,6,Unemployed,Married,Rural,C3,1,0
56,91445.87,11,0.0,10,6,Salaried,Single,Semiurban,C5,1,0
21,71808.34,17,16893.38,8,1,Salaried,Married,Urban,C0,0,0
60,18680.05,3,11954.38,2,2,Unemployed,Single,Semiurban,C0,0,1
61,40830.16,21,26685.71,8,5,Salaried,Single,Rural,C0,0,0
56,79117.75,14,0.0,5,3,Self-employed,Single,Urban,C2,0,1
52,65529.97,27,20045.35,8,0,Salaried,Divorced,Rural,C1,0,1
57,12000.0,8,10405.81,2,3,Self-employed,Single,Urban,C1,0,0
59,96070.76,1,0.0,0,2,Self-employed,Single,Semiurban,C0,0,1
65,68416.41,9,17394.31,3,5,Unemployed,Married,Rural,C0,0,0
40,44523.13,30,11075.83,11,3,Unemployed,Single,Rural,C4,1,0
42,89873.89,9,3192.33,6,0,Self-employed,Single,Rural,C1,0,1
51,48061.5,21,12587.99,0,0,Salaried,Single,Semiurban,C0,0,1
28,47788.7,26,10186.57,11,2,Salaried,Married,Semiurban,C0,0,0
63,73958.82,8,9848.37,9,1,Self-employed,Single,Semiurban,C0,0,1
58,109525.96,19,6223.7,6,6,Salaried,Married,Urban,C0,0,1
51,105589.68,6,0.0,8,1,Salaried,Married,Semiurban,C0,0,0
33,73992.79,11,13046.72,2,4,Student,Married,Semiurban,C2,0,1
36,76559.64,9,762.0,7,0,Salaried,Single,Semiurban,C0,0,0
41,84787.47,20,0.0,10,3,Salaried,Married,Semiurban,C0,0,1
53,33575.41,27,8630.2,5,6,Unemployed,Married,Urban,C1,0,1
59,81103.71,7,22276.37,0,4,Self-employed,Married,Urban,C0,0,1
53,46648.16,9,14598.59,9,2,Self-employed,Single,Urban,C1,0,0
67,72961.95,25,4564.01,8,5,Salaried,Married,Semiurban,C3,1,0
68,59313.31,14,4001.16,8,3,Salaried,Married,Urban,C0,0,1
55,77530.21,15,20901.39,7,1,Self-employed,Divorced,Rural,C2,0,1
37,67952.59,21,0.0,1,6,Salaried,Single,Urban,C0,0,1
49,12000.0,4,23163.11,1,6,Self-employed,Married,Rural,C0,0,0
40,69472.29,27,0.0,9,3,Salaried,Married,Urban,C0,0,1
51,81053.82,11,0.0,10,0,Salaried,Married,Rural,C2,0,1
61,76148.21,20,4800.28,0,2,Salaried,Married,Semiurban,C1,0,1
37,62435.35,13,42381.74,6,3,Salaried,Married,Rural,C2,0,0
44,106054.04,23,35483.87,6,6,Salaried,Single,Rural,C0,0,0
20,72784.33,18,21890.83,4,5,Self-employed,Single,Semiurban,C1,0,1
57,75941.83,5,16991.59,7,1,Self-employed,Single,Urban,C0,0,0
43,91112.3,5,0.0,10,3,Salaried,Married,Semiurban,C0,0,1
42,74064.82,27,14194.61,9,1,Self-employed,Single,Urban,C1,0,1
46,42549.56,16,4310.9,1,3,Salaried,Married,Rural,C0,0,1
29,12000.0,8,566.63,5,3,Salaried,Divorced,Rural,C0,0,0
49,53071.98,4,14167.24,11,3,Unemployed,Married,Urban,C1,0,0
57,84023.64,3,5404.46,2,2,Self-employed,Married,Semiurban,C2,0,1
36,56172.59,28,24170.19,10,3,Self-employed,Married,Urban,C2,0,0
24,85029.46,30,0.0,5,5,Salaried,Single,Semiurban,C0,0,1
38,68718.2,12,13050.16,6,3,Salaried,Married,Semiurban,C0,0,0
28,97201.65,6,0.0,3,0,Self-employed,Married,Semiurban,C0,0,1
37,57619.58,12,6265.1,11,5,Self-employed,Married,Rural,C0,0,0
51,76690.37,4,16264.77,6,4,Self-employed,Single,Urban,C0,0,0
24,77647.13,17,0.0,6,4,Student,Single,Rural,C0,0,1
57,102540.05,19,14299.25,5,4,Salaried,Married,Semiurban,C0,0,1
29,22334.07,30,9027.27,1,1,Unemployed,Married,Urban,C1,0,1
65,53539.79,9,2751.78,9,6,Self-employed,Married,Semiurban,C0,0,1
56,86212.9,6,5411.99,3,6,Salaried,Married,Urban,C0,0,0
32,103647.41,4,9836.27,2,1,Salaried,Married,Semiurban,C0,0,1
47,71001.79,11,1250.29,9,1,Self-employed,Married,Rural,C0,0,1
23,57682.4,18,12099.32,2,1,Salaried,Married,Urban,C2,0,1
23,83927.96,2,8105.53,8,6,Self-employed,Married,Urban,C0,0,1
68,86717.57,23,3442.04,5,6,Self-employed,Single,Semiurban,C0,0,1
60,56008.46,14,34257.79,9,1,Salaried,Single,Urban,C3,1,0
26,73257.68,24,17813.36,0,4,Salaried,Married,Urban,C0,0,1
32,94513.18,14,6642.03,9,1,Self-employed,Single,Semiurban,C0,0,1
28,112261.47,4,14042.05,2,0,Salaried,Married,Semiurban,C2,0,1
38,83565.12,0,0.0,10,1,Unemployed,Single,Rural,C2,0,1
33,66103.47,17,5885.2,4,0,Salaried,Married,Semiurban,C4,1,1
35,63648.12,16,7518.92,0,5,Student,Single,Semiurban,C3,1,1
46,78934.91,25,0.0,5,5,Salaried,Married,Urban,C2,0,1
28,62108.18,27,17422.96,0,1,Salaried,Married,Urban,C0,0,1
64,69741.01,4,4921.42,3,3,Self-employed,Single,Semiurban,C1,0,1
56,38553.09,9,7023.47,8,1,Salaried,Married,Semiurban,C0,0,0
58,97426.43,6,4037.92,6,3,Salaried,Married,Rural,C1,0,1
26,36495.38,3,53427.27,8,6,Salaried,Married,Urban,C4,1,0
55,54197.21,0,2723.39,10,6,Self-employed,Divorced,Semiurban,C0,0,0
62,67439.83,2,0.0,5,5,Self-employed,Married,Semiurban,C3,1,0
27,114774.67,16,0.0,6,1,Salaried,Married,Urban,C1,0,0
57,54432.93,4,22630.24,0,1,Salaried,Married,Rural,C0,0,0
36,48349.6,6,30710.34,3,1,Salaried,Divorced,Urban,C3,1,0
59,51229.58,3,2454.84,8,0,Student,Married,Rural,C1,0,0
43,106472.43,22,29905.3,0,4,Salaried,Single,Semiurban,C1,0,1
60,12000.0,19,22382.26,4,4,Self-employed,Married,Urban,C1,0,1
25,39931.55,29,9347.28,1,6,Salaried,Divorced,Semiurban,C0,0,1
38,133282.22,3,8353.75,10,0,Self-employed,Married,Urban,C0,0,1
32,79772.05,6,14532.18,6,1,Student,Single,Semiurban,C2,0,0
31,37350.38,14,24284.38,7,5,Salaried,Married,Rural,C3,1,0
34,63952.05,20,17562.12,8,4,Self-employed,Married,Semiurban,C2,0,1
38,66686.36,4,2524.68,2,2,Salaried,Single,Urban,C3,1,1
24,86153.13,6,9561.1,0,1,Self-employed,Married,Semiurban,C3,1,1
55,110987.55,13,39737.69,4,3,Salaried,Married,Semiurban,C0,0,1
47,74713.79,0,15516.99,2,1,Salaried,Single,Semiurban,C2,0,0
61,51505.29,12,24170.56,3,3,Salaried,Married,Semiurban,C2,0,1
55,84677.11,23,19558.39,3,6,Salaried,Single,Semiurban,C0,0,1
25,47543.68,16,15827.01,9,1,Student,Married,Rural,C1,0,0
21,39166.56,13,13521.78,3,0,Self-employed,Single,Rural,C2,0,0
40,21002.28,15,24563.47,1,5,Salaried,Married,Semiurban,C5,1,0
43,25871.79,29,22060.99,11,0,Salaried,Single,Urban,C5,1,0
30,42588.87,16,15694.51,0,6,Self-employed,Divorced,Semiurban,C1,0,1
59,35555.26,16,2287.32,2,5,Salaried,Married,Semiurban,C2,0,1
48,72830.91,28,17397.82,4,2,Salaried,Single,Rural,C1,0,1
57,35014.95,4,11061.89,0,2,Self-employed,Divorced,Rural,C3,1,0
23,12000.0,2,7684.42,10,2,Salaried,Married,Rural,C1,0,0
61,38902.21,13,49502.86,4,2,Salaried,Married,Urban,C4,1,0
28,53203.51,9,0.0,9,5,Salaried,Divorced,Semiurban,C5,1,0
41,49863.76,6,25419.18,1,5,Salaried,Divorced,Rural,C0,0,0
41,102988.12,3,0.0,6,1,Self-employed,Married,Urban,C5,1,0
61,49661.44,27,13836.74,1,1,Self-employed,Divorced,Urban,C2,0,1
32,87023.09,19,47960.23,2,3,Student,Single,Urban,C0,0,1
30,64525.44,21,0.0,4,4,Salaried,Single,Semiurban,C0,0,1
36,63942.38,3,1865.78,10,5,Self-employed,Single,Semiurban,C2,0,0
37,44115.49,10,11754.81,3,2,Unemployed,Single,Urban,C0,0,0
27,63530.43,19,138.96,9,3,Self-employed,Married,Semiurban,C0,0,0
27,45872.6,16,24376.79,1,0,Student,Single,Rural,C1,0,1
30,69250.61,21,4516.59,3,3,Student,Married,Rural,C0,0,0
42,59093.76,20,21156.13,7,4,Unemployed,Single,Rural,C1,0,0
36,41384.3,12,0.0,5,2,Student,Single,Rural,C2,0,0
38,89797.36,24,0.0,6,2,Self-employed,Married,Semiurban,C0,0,1
56,75671.01,8,8794.21,8,3,Salaried,Single,Rural,C1,0,0
30,53798.43,2,0.0,0,6,Unemployed,Married,Semiurban,C0,0,1
66,68637.33,28,33255.76,8,4,Unemployed,Married,Rural,C3,1,1
57,62904.44,0,0.0,10,6,Salaried,Married,Rural,C0,0,1
27,43310.23,8,0.0,9,0,Salaried,Married,Semiurban,C3,1,0
34,66762.41,3,17790.68,3,5,Salaried,Divorced,Semiurban,C2,0,0
27,49474.71,7,3790.9,4,0,Unemployed,Single,Urban,C3,1,0
32,41376.65,12,0.0,11,2,Salaried,Married,Urban,C1,0,0
37,24430.82,4,40559.5,9,2,Salaried,Single,Urban,C1,0,0
24,56034.82,14,0.0,11,1,Salaried,Single,Urban,C0,0,1
18,79174.27,28,9252.39,10,6,Salaried,Married,Semiurban,C1,0,1
41,47633.52,4,9071.3,5,6,Student,Married,Urban,C1,0,0
55,128017.72,28,21944.33,1,3,Salaried,Married,Rural,C1,0,1
34,87142.14,12,18472.93,2,3,Salaried,Married,Semiurban,C0,0,1
63,97608.25,18,424.79,3,5,Salaried,Married,Rural,C1,0,1
37,84881.08,13,7438.42,10,4,Self-employed,Married,Semiurban,C1,0,0
65,111321.62,9,8823.09,3,3,Self-employed,Single,Urban,C1,0,1
30,45324.95,3,22485.43,4,5,Salaried,Single,Urban,C2,0,0
46,12000.0,18,0.0,10,1,Salaried,Married,Rural,C0,0,0
58,53846.86,28,40253.55,1,1,Unemployed,Married,Urban,C1,0,0
21,78955.46,16,1371.43,7,0,Self-employed,Single,Semiurban,C0,0,1
67,68787.92,18,11877.51,6,0,Self-employed,Single,Urban,C2,0,1
37,71886.82,19,0.0,11,1,Salaried,Single,Urban,C2,0,0
44,98022.75,12,0.0,5,4,Student,Married,Urban,C0,0,1
51,74551.44,3,0.0,6,5,Self-employed,Single,Semiurban,C0,0,1
52,84972.82,15,0.0,10,4,Salaried,Single,Urban,C2,0,1
19,41510.93,26,6200.4,11,3,Student,Single,Rural,C2,0,1
63,37615.16,9,0.0,8,1,Unemployed,Single,Urban,C0,0,0
51,105352.85,27,21737.73,8,0,Self-employed,Married,Urban,C1,0,1
70,67522.54,26,1038.23,10,4,Self-employed,Divorced,Urban,C0,0,1
42,49419.27,7,0.0,11,0,Salaried,Single,Rural,C2,0,0
50,49465.14,17,6498.44,8,5,Salaried,Married,Semiurban,C0,0,0
41,48771.92,23,25899.74,3,2,Salaried,Married,Semiurban,C2,0,1
65,47276.02,15,15008.27,7,2,Self-employed,Married,Semiurban,C2,0,0
62,32921.3,21,10604.35,2,0,Salaried,Single,Rural,C3,1,0
66,27489.49,28,0.0,6,1,Salaried,Single,Urban,C5,1,0
44,60124.89,19,0.0,5,0,Unemployed,Divorced,Rural,C1,0,1
59,50176.85,25,0.0,11,5,Salaried,Divorced,Rural,C2,0,0
37,92678.98,24,30295.92,6,3,Unemployed,Single,Urban,C2,0,0
42,72326.92,25,19427.88,11,5,Salaried,Married,Urban,C3,1,0
58,71632.94,26,0.0,9,3,Salaried,Single,Semiurban,C1,0,1
22,46421.99,6,4098.8,10,6,Salaried,Single,Urban,C0,0,0
55,61974.29,0,445.94,2,5,Salaried,Single,Urban,C5,1,1
18,74025.03,4,0.0,9,1,Salaried,Married,Semiurban,C0,0,1
48,82904.89,7,18444.21,3,0,Salaried,Single,Urban,C5,1,1
43,62652.7,21,7974.49,6,6,Self-employed,Single,Semiurban,C0,0,1
42,91978.09,15,41136.35,5,1,Salaried,Single,Semiurban,C1,0,0
44,65199.73,14,29505.04,3,5,Salaried,Single,Semiurban,C4,1,0
44,84821.18,0,30332.72,11,4,Salaried,Single,Semiurban,C2,0,0
39,52753.69,21,21399.0,10,4,Salaried,Married,Semiurban,C1,0,0
41,19685.29,11,6082.77,6,1,Salaried,Married,Semiurban,C0,0,1
48,71708.97,23,20369.07,0,2,Salaried,Married,Rural,C0,0,1
58,83133.1,3,7116.34,2,3,Self-employed,Married,Urban,C0,0,1
47,79383.68,9,34823.86,2,0,Self-employed,Married,Semiurban,C1,0,1
52,75554.67,1,17659.91,11,2,Unemployed,Single,Rural,C1,0,0
62,56285.33,8,15673.05,4,3,Self-employed,Single,Semiurban,C0,0,0
70,44831.34,28,13779.02,0,1,Salaried,Married,Urban,C0,0,1
23,78793.21,15,36363.73,7,2,Salaried,Married,Urban,C4,1,0
55,75661.19,13,0.0,11,6,Salaried,Married,Semiurban,C3,1,0
29,50977.52,8,37736.03,6,2,Self-employed,Single,Semiurban,C1,0,0
28,92735.6,8,9393.85,5,6,Salaried,Single,Rural,C5,1,0
60,42928.36,20,0.0,2,6,Salaried,Single,Semiurban,C1,0,1
21,50411.92,30,1469.06,10,4,Student,Married,Urban,C0,0,1
62,105910.63,23,0.0,1,1,Salaried,Married,Rural,C0,0,1
58,86714.55,22,21151.19,11,1,Salaried,Single,Semiurban,C3,1,0
70,56049.77,14,0.0,2,6,Unemployed,Single,Rural,C0,0,0
